tipo_doc;ano_doc;numero_doc;numero_termo;nome_responsavel;data_doc;data_pub;data_email_ar;dilacao;dilacao_dias;sei_doc;observacoes
Parecer de Encerramento;2021;22;TCV/010/2010/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;23;TCV/010/2017/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;24;TCV/077/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;25;TCV/048/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;26;TCV/057/2010/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;27;TCV/050/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;28;TCV/092/2009/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;29;TCV/031/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;30;TCV/028/2009/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;31;TCV/036/2009/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;32;TCV/051/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;34;TCV/048/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;35;TCV/170/2012/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;36;TCV/111/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;37;TCV/013/2017/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;38;TCV/144/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;39;TCV/084/2016/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;40;TCV/038/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;41;TCV/003/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;42;TCV/021/2010/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;43;TCV/082/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;44;TCV/036/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;45;TCV/054/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;46;TCV/033/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;47;TCV/151/2010/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;48;TCV/038/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;49;TCV/043/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;50;TCV/005/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;51;TCV/174/2010/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;52;TCV/222/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;53;TCV/043/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;54;TCV/032/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;55;TCV/118/2016/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;56;TCV/067/2016/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;57;TCV/099/2012/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;58;TCV/033/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;59;TCV/033/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;60;TCV/153/2010/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;61;TCV/128/2009/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;62;TCV/105/2009/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;63;TCV/142/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;64;TCV/030/2017/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;65;TCV/209/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;66;TCV/013/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;67;TCV/036/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;68;TCV/101/2012/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;69;TCV/150/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;70;TCV/032/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;71;TCV/027/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;72;TCV/027/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;73;TCV/088/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;74;TCV/095/2012/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;75;TCV/098/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;76;TCV/037/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;77;TCV/086/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;78;TCV/013/2013/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;79;TCV/019/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;80;TCV/063/2016/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;81;TCV/068/2015/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;82;TCV/040/2011/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;83;TCV/096/2009/SMPP/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;84;TCV/031/2014/SMDHC/FUMCAD;-;;;;false;0;;
Parecer de Encerramento;2021;85;TCV/136/2009/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;1;TCV/037/2012/SMPP/FUMCAD;-;;08/02/2022;14/02/2022;false;0;;
Relatório de Inconsistências;2022;2;TCV/099/2015/SMDHC/FUMCAD;-;;09/02/2022;07/03/2022;false;0;;
Relatório de Inconsistências;2022;3;TCV/074/2014/SMDHC/FUMCAD;-;;10/02/2022;10/02/2022;false;0;;
Relatório de Inconsistências;2022;4;TCV/234/2011/SMPP/FUMCAD;-;;11/02/2022;11/02/2022;false;0;;
Relatório de Inconsistências;2022;5;TCV/072/2012/SMPP/FUMCAD;-;;15/02/2022;15/02/2022;false;0;;
Relatório de Inconsistências;2022;6;TCV/008/2017/SMDHC/FUMCAD;-;;24/02/2022;22/03/2022;false;0;;
Relatório de Inconsistências;2022;7;TCV/069/2014/SMDHC/FUMCAD;-;;18/02/2022;21/02/2022;false;0;;
Relatório de Inconsistências;2022;8;TCV/176/2010/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;9;TCV/118/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;10;TCV/034/2010/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;11;TCV/111/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;12;TCV/010/2013/SMDHC/FUMCAD;-;;08/03/2022;25/03/2022;false;0;;
Relatório de Inconsistências;2022;13;TCV/042/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;14;TCV/098/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;15;TCV/077/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;16;TCV/055/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;17;TCV/016/2010/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;18;TCV/042/2016/SMDHC/FUMCAD;-;;12/03/2022;25/03/2022;false;0;;
Relatório de Inconsistências;2022;19;TCV/073/2012/SMPP/FUMCAD;-;;22/03/2022;22/03/2022;false;0;;
Relatório de Inconsistências;2022;20;TCV/114/2012/SMPP/FUMCAD;-;;18/03/2022;22/03/2022;false;0;;
Relatório de Inconsistências;2022;21;TCV/080/2016/SMDHC/FUMCAD;-;;22/03/2022;28/03/2022;false;0;;
Relatório de Inconsistências;2022;22;TCV/072/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;23;TCV/102/2013/SMDHC/FUMCAD;-;;23/03/2022;24/03/2022;false;0;;
Relatório de Inconsistências;2022;24;TCV/041/2016/SMDHC/FUMCAD;-;;24/03/2022;29/03/2022;false;0;;
Relatório de Inconsistências;2022;25;TCV/010/2014/SMDHC/FUMCAD;-;;25/03/2022;29/03/2022;false;0;;
Relatório de Inconsistências;2022;26;TCV/071/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;27;TCV/074/2015/SMDHC/FUMCAD;-;;25/03/2022;28/03/2022;false;0;;
Relatório de Inconsistências;2022;28;TCV/003/2009/SMPP/FUMCAD;-;;25/03/2022;12/04/2022;false;0;;
Relatório de Inconsistências;2022;29;TCV/204/2008/SMPP/FUMCAD;-;;01/04/2022;;false;0;;
Relatório de Inconsistências;2022;30;TCV/131/2011/SMPP/FUMCAD;-;;01/04/2022;05/04/2022;false;0;;
Relatório de Inconsistências;2022;31;TCV/069/2011/SMPP/FUMCAD;-;;01/04/2022;11/04/2022;false;0;;
Relatório de Inconsistências;2022;32;TCV/221/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;33;TCV/069/2011/SMPP/FUMCAD;-;;01/04/2022;11/04/2022;false;0;;
Relatório de Inconsistências;2022;34;TCV/041/2017/SMDHC/FUMCAD;-;;01/04/2022;01/04/2022;false;0;;
Relatório de Inconsistências;2022;35;TCV/043/2013/SMDHC/FUMCAD;-;;05/04/2022;12/04/2022;false;0;;
Relatório de Inconsistências;2022;36;TCV/046/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;37;TCV/203/2011/SMPP/FUMCAD;-;;08/04/2022;11/04/2022;false;0;;
Relatório de Inconsistências;2022;38;TCV/078/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;39;TCV/015/2010/SMPP/FUMCAD;-;;08/04/2022;08/04/2022;false;0;;
Relatório de Inconsistências;2022;40;TCV/092/2015/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;41;TCV/046/2016/SMDHC/FUMCAD;-;;20/04/2022;25/04/2022;false;0;;
Relatório de Inconsistências;2022;42;TCV/049/2016/SMDHC/FUMCAD;-;;12/05/2022;23/05/2022;false;0;;
Relatório de Inconsistências;2022;43;TCV/124/2016/SMDHC/FUMCAD;-;;26/04/2022;25/04/2022;false;0;;
Relatório de Inconsistências;2022;44;TCV/050/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;45;TCV/033/2016/SMDHC/FUMCAD;-;;29/04/2022;31/05/2022;false;0;;
Relatório de Inconsistências;2022;46;TCV/045/2016/SMDHC/FUMCAD;-;;03/05/2022;03/05/2022;false;0;;
Relatório de Inconsistências;2022;47;TCV/037/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;48;TCV/050/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;49;TCV/099/2010/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;50;TCV/028/2011/SMPP/FUMCAD;-;;03/06/2022;;false;0;;
Relatório de Inconsistências;2022;51;TCV/128/2012/SMPP/FUMCAD;-;;17/05/2022;17/05/2022;false;0;;
Relatório de Inconsistências;2022;52;TCV/032/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;53;TCV/069/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;54;TCV/053/2011/SMPP/FUMCAD;-;;19/05/2022;19/05/2022;false;0;;
Relatório de Inconsistências;2022;55;TCV/114/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;56;TCV/105/2010/SMPP/FUMCAD;-;;03/06/2022;03/06/2022;false;0;;
Relatório de Inconsistências;2022;57;TCV/100/2011/SMPP/FUMCAD;-;;03/06/2022;12/12/2022;false;0;;
Relatório de Inconsistências;2022;58;TCV/080/2011/SMPP/FUMCAD;-;;03/06/2022;;false;0;;
Relatório de Inconsistências;2022;59;TCV/010/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;60;TCV/069/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;61;TCV/022/2017/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;62;TCV/122/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;63;TCV/046/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;64;TCV/073/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;65;TCV/041/2010/SMPP/FUMCAD;-;;11/06/2022;;false;0;;
Relatório de Inconsistências;2022;66;TCV/058/2015/SMDHC/FUMCAD;-;;14/06/2022;27/06/2022;false;0;;
Relatório de Inconsistências;2022;67;TCV/074/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;68;TCV/016/2010/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;69;TCV/052/2013/SMDHC/FUMCAD;-;;28/06/2022;28/06/2022;false;0;;
Relatório de Inconsistências;2022;70;TCV/052/2013/SMDHC/FUMCAD;-;;28/06/2022;28/06/2022;false;0;;
Relatório de Inconsistências;2022;71;TCV/098/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;72;TCV/006/2013/SMDHC/FUMCAD;-;;30/06/2022;27/01/2023;false;0;;
Relatório de Inconsistências;2022;73;TCV/038/2017/SMDHC/FUMCAD;-;;30/06/2022;;false;0;;
Relatório de Inconsistências;2022;74;TCV/117/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;75;TCV/110/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;76;TCV/128/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;77;TCV/057/2016/SMDHC/FUMCAD;-;;06/07/2022;11/08/2022;false;0;;
Relatório de Inconsistências;2022;78;TCV/022/2010/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;79;TCV/068/2013/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;80;TCV/108/2011/SMPP/FUMCAD;-;;02/08/2022;02/08/2022;false;0;;
Relatório de Inconsistências;2022;81;TCV/102/2010/SMPP/FUMCAD;-;;04/08/2022;16/08/2022;false;0;;
Relatório de Inconsistências;2022;82;TCV/157/2012/SMPP/FUMCAD;-;;04/08/2022;16/08/2022;false;0;;
Relatório de Inconsistências;2022;83;TCV/183/2010/SMPP/FUMCAD;-;;04/08/2022;16/08/2022;false;0;;
Relatório de Inconsistências;2022;84;TCV/128/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;85;TCV/036/2016/SMDHC/FUMCAD;-;;13/08/2022;16/08/2022;false;0;;
Relatório de Inconsistências;2022;86;TCV/052/2013/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;87;TCV/052/2013/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;88;TCV/058/2015/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;89;TCV/151/2015/SMDHC/FUMCAD;-;;31/08/2022;31/08/2022;false;0;;
Relatório de Inconsistências;2022;90;TCV/138/2012/SMPP/FUMCAD;-;;23/11/2022;23/11/2022;false;0;;
Relatório de Inconsistências;2022;91;TCV/018/2014/SMDHC/FUMCAD;-;;31/08/2022;31/08/2022;false;0;;
Relatório de Inconsistências;2022;92;TCV/012/2017/SMDHC/FUMCAD;-;;31/08/2022;05/09/2022;false;0;;
Relatório de Inconsistências;2022;93;TCV/109/2010/SMPP/FUMCAD;-;;03/09/2022;05/09/2022;false;0;;
Relatório de Inconsistências;2022;94;TCV/078/2016/SMDHC/FUMCAD;-;;03/09/2022;05/09/2022;false;0;;
Relatório de Inconsistências;2022;95;TCV/029/2016/SMDHC/FUMCAD;-;;03/09/2022;05/09/2022;false;0;;
Relatório de Inconsistências;2022;96;TCV/097/2012/SMPP/FUMCAD;-;;07/09/2022;08/09/2022;false;0;;
Relatório de Inconsistências;2022;97;TCV/046/2014/SMDHC/FUMCAD;-;;09/09/2022;12/09/2022;false;0;;
Relatório de Inconsistências;2022;98;TCV/032/2017/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;99;TCV/041/2014/SMDHC/FUMCAD;-;;13/09/2022;13/09/2022;false;0;;
Relatório de Inconsistências;2022;100;TCV/117/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;101;TCV/192/2010/SMPP/FUMCAD;-;;13/09/2022;13/09/2022;false;0;;
Relatório de Inconsistências;2022;102;TCV/026/2017/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;103;TCV/047/2014/SMDHC/FUMCAD;-;;16/09/2022;16/09/2022;false;0;;
Relatório de Inconsistências;2022;104;TCV/084/2013/SMDHC/FUMCAD;-;;16/09/2022;16/09/2022;false;0;;
Relatório de Inconsistências;2022;105;TCV/093/2013/SMDHC/FUMCAD;-;;21/09/2022;11/11/2024;false;0;;
Relatório de Inconsistências;2022;106;TCV/104/2011/SMPP/FUMCAD;-;;23/09/2022;23/09/2022;false;0;;
Relatório de Inconsistências;2022;107;TCV/198/2010/SMPP/FUMCAD;-;;27/09/2022;30/09/2022;false;0;;
Relatório de Inconsistências;2022;108;TCV/139/2011/SMPP/FUMCAD;-;;28/09/2022;28/09/2022;false;0;;
Relatório de Inconsistências;2022;109;TCV/090/2015/SMDHC/FUMCAD;-;;30/08/2022;30/09/2022;false;0;;
Relatório de Inconsistências;2022;110;TCV/150/2009/SMPP/FUMCAD;-;;05/10/2022;05/10/2022;false;0;;
Relatório de Inconsistências;2022;111;TCV/024/2010/SMPP/FUMCAD;-;;05/10/2022;05/10/2022;false;0;;
Relatório de Inconsistências;2022;112;TCV/127/2010/SMPP/FUMCAD;-;;14/10/2022;14/10/2022;false;0;;
Relatório de Inconsistências;2022;113;TCV/050/2014/SMDHC/FUMCAD;-;;08/10/2022;10/10/2022;false;0;;
Relatório de Inconsistências;2022;114;TCV/127/2010/SMPP/FUMCAD;-;;14/10/2022;14/10/2022;false;0;;
Relatório de Inconsistências;2022;115;TCV/126/2012/SMPP/FUMCAD;-;;12/10/2022;13/10/2022;false;0;;
Relatório de Inconsistências;2022;116;TCV/045/2014/SMDHC/FUMCAD;-;;14/10/2022;14/10/2022;false;0;;
Relatório de Inconsistências;2022;117;TCV/176/2012/SMPP/FUMCAD;-;;15/10/2022;17/10/2022;false;0;;
Relatório de Inconsistências;2022;118;TCV/011/2011/SMPP/FUMCAD;-;;18/10/2022;18/10/2022;false;0;;
Relatório de Inconsistências;2022;119;TCV/068/2011/SMPP/FUMCAD;-;;22/10/2022;25/10/2022;false;0;;
Relatório de Inconsistências;2022;120;TCV/016/2016/SMDHC/FUMCAD;-;;01/11/2022;03/11/2022;false;0;;
Relatório de Inconsistências;2022;121;TCV/071/2012/SMPP/FUMCAD;-;;01/11/2022;03/11/2022;false;0;;
Relatório de Inconsistências;2022;122;TCV/052/2011/SMPP/FUMCAD;-;;02/11/2022;03/11/2022;false;0;;
Relatório de Inconsistências;2022;123;TCV/162/2012/SMPP/FUMCAD;-;;05/11/2022;08/11/2022;false;0;;
Relatório de Inconsistências;2022;124;TCV/056/2010/SMPP/FUMCAD;-;;09/11/2022;09/11/2022;false;0;;
Relatório de Inconsistências;2022;125;TCV/137/2010/SMPP/FUMCAD;-;;09/11/2022;09/11/2022;false;0;;
Relatório de Inconsistências;2022;126;TCV/044/2009/SMPP/FUMCAD;-;;17/11/2022;17/11/2022;false;0;;
Relatório de Inconsistências;2022;127;TCV/064/2014/SMDHC/FUMCAD;-;;17/11/2022;17/11/2022;false;0;;
Relatório de Inconsistências;2022;128;TCV/018/2017/SMDHC/FUMCAD;-;;18/11/2022;18/11/2022;false;0;;
Relatório de Inconsistências;2022;129;TCV/240/2011/SMPP/FUMCAD;-;;18/11/2022;18/11/2022;false;0;;
Relatório de Inconsistências;2022;130;TCV/109/2011/SMPP/FUMCAD;-;;19/11/2022;21/11/2022;false;0;;
Relatório de Inconsistências;2022;131;TCV/187/2010/SMPP/FUMCAD;-;;19/11/2022;22/11/2022;false;0;;
Relatório de Inconsistências;2022;132;TCV/081/2012/SMPP/FUMCAD;-;;18/11/2022;18/11/2022;false;0;;
Relatório de Inconsistências;2022;133;TCV/041/2012/SMPP/FUMCAD;-;;23/11/2022;23/11/2022;false;0;;
Relatório de Inconsistências;2022;134;TCV/069/2012/SMPP/FUMCAD;-;;25/11/2022;28/11/2022;false;0;;
Relatório de Inconsistências;2022;135;TCV/004/2017/SMDHC/FUMCAD;-;;25/11/2022;25/11/2022;false;0;;
Relatório de Inconsistências;2022;136;TCV/091/2016/SMDHC/FUMCAD;-;;25/11/2022;28/11/2022;false;0;;
Relatório de Inconsistências;2022;137;TCV/190/2011/SMPP/FUMCAD;-;;01/12/2022;05/12/2022;false;0;;
Relatório de Inconsistências;2022;138;TCV/059/2010/SMPP/FUMCAD;-;;01/12/2022;02/12/2022;false;0;;
Relatório de Inconsistências;2022;139;TCV/192/2010/SMPP/FUMCAD;-;;02/12/2022;05/12/2022;false;0;;
Relatório de Inconsistências;2022;140;TCV/060/2013/SMDHC/FUMCAD;-;;02/12/2022;05/12/2022;false;0;;
Relatório de Inconsistências;2022;141;TCV/239/2011/SMPP/FUMCAD;-;;03/12/2022;05/12/2022;false;0;;
Relatório de Inconsistências;2022;142;TCV/069/2012/SMPP/FUMCAD;-;;03/12/2022;05/12/2022;false;0;;
Relatório de Inconsistências;2022;143;TCV/118/2010/SMPP/FUMCAD;-;;07/12/2022;07/12/2022;false;0;;
Relatório de Inconsistências;2022;144;TCV/026/2010/SMPP/FUMCAD;-;;13/12/2022;14/12/2022;false;0;;
Relatório de Inconsistências;2022;145;TCV/045/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;146;TCV/015/2013/SMDHC/FUMCAD;-;;13/12/2022;14/12/2022;false;0;;
Relatório de Inconsistências;2022;147;TCV/056/2010/SMPP/FUMCAD;-;;13/12/2022;14/12/2022;false;0;;
Relatório de Inconsistências;2022;148;TCV/043/2010/SMPP/FUMCAD;-;;14/12/2022;14/12/2022;false;0;;
Relatório de Inconsistências;2022;149;TCV/065/2015/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Inconsistências;2022;150;TCV/043/2012/SMPP/FUMCAD;-;;15/12/2022;15/12/2022;false;0;;
Relatório de Inconsistências;2022;151;TCV/053/2011/SMPP/FUMCAD;-;;15/12/2022;19/12/2022;false;0;;
Relatório de Inconsistências;2022;152;TCV/075/2014/SMDHC/FUMCAD;-;;17/12/2022;20/12/2022;false;0;;
Relatório de Inconsistências;2022;153;TCV/068/2012/SMPP/FUMCAD;-;;20/12/2022;20/12/2022;false;0;;
Relatório de Inconsistências;2022;154;TCV/108/2010/SMPP/FUMCAD;-;;23/12/2022;02/01/2023;false;0;;
Relatório de Inconsistências;2022;155;TCV/214/2011/SMPP/FUMCAD;-;;23/12/2022;02/01/2023;false;0;;
Relatório de Inconsistências;2022;156;TCV/065/2015/SMDHC/FUMCAD;-;;15/12/2022;16/12/2022;false;0;;
Relatório de Devolução;2022;1;TCV/037/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;2;TCV/099/2015/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;3;TCV/074/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;4;TCV/234/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;5;TCV/072/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;6;TCV/008/2017/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;7;TCV/069/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;8;TCV/176/2010/SMPP/FUMCAD;-;;26/02/2022;07/03/2022;false;0;;
Relatório de Devolução;2022;9;TCV/118/2012/SMPP/FUMCAD;-;;26/02/2022;17/03/2022;false;0;;
Relatório de Devolução;2022;10;TCV/034/2010/SMPP/FUMCAD;-;;04/03/2022;07/03/2022;false;0;;
Relatório de Devolução;2022;11;TCV/111/2016/SMDHC/FUMCAD;-;;08/03/2022;09/03/2022;false;0;;
Relatório de Devolução;2022;12;TCV/010/2013/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;13;TCV/042/2011/SMPP/FUMCAD;-;;10/03/2022;25/03/2022;false;0;;
Relatório de Devolução;2022;14;TCV/098/2016/SMDHC/FUMCAD;-;;10/03/2022;25/03/2022;false;0;;
Relatório de Devolução;2022;15;TCV/077/2012/SMPP/FUMCAD;-;;15/03/2022;25/03/2022;false;0;;
Relatório de Devolução;2022;16;TCV/055/2016/SMDHC/FUMCAD;-;;12/03/2022;14/03/2022;false;0;;
Relatório de Devolução;2022;17;TCV/016/2010/SMPP/FUMCAD;-;;16/03/2022;25/03/2022;false;0;;
Relatório de Devolução;2022;18;TCV/042/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;19;TCV/073/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;20;TCV/114/2012/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;21;TCV/080/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;22;TCV/072/2012/SMPP/FUMCAD;-;;22/03/2022;22/03/2022;false;0;;
Relatório de Devolução;2022;23;TCV/102/2013/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;24;TCV/041/2016/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;25;TCV/010/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;26;TCV/071/2014/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;27;TCV/074/2015/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;28;TCV/003/2009/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;29;TCV/204/2008/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;30;TCV/131/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;31;TCV/069/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;32;TCV/221/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;33;TCV/069/2011/SMPP/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;34;TCV/041/2017/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;35;TCV/043/2013/SMDHC/FUMCAD;-;;;;false;0;;
Relatório de Devolução;2022;36;TCV/046/2011/SMPP/FUMCAD;-;;07/04/2022;25/04/2022;false;0;;
